task_no,option_no,type,cost,quality,volume,labor_cost,work_day,day_hour,e
16,Option3,Equipment,363.0,1.0,2.2,800,6,9,0.85
16,Option3,Administration,150.0,1.0,2.2,800,6,10,0.8
16,Option3,Material,9900.0,1.0,2.2,800,6,10,0.8
16,Option3,Equipment,363.0,1.0,2.2,800,6,10,0.8
16,Option3,Administration,150.0,1.0,2.2,800,6,11,0.65
16,Option3,Material,9900.0,1.0,2.2,800,6,11,0.65
16,Option3,Equipment,363.0,1.0,2.2,800,6,11,0.65
16,Option3,Administration,150.0,1.0,2.2,800,6,12,0.6
16,Option3,Material,9900.0,1.0,2.2,800,6,12,0.6
16,Option3,Equipment,363.0,1.0,2.2,800,6,12,0.6
16,Option3,Administration,150.0,1.0,2.2,800,7,8,0.75
16,Option3,Material,9900.0,1.0,2.2,800,7,8,0.75
16,Option3,Equipment,363.0,1.0,2.2,800,7,8,0.75
16,Option3,Administration,150.0,1.0,2.2,800,7,9,0.7
16,Option3,Material,9900.0,1.0,2.2,800,7,9,0.7
16,Option3,Equipment,363.0,1.0,2.2,800,7,9,0.7
16,Option3,Administration,150.0,1.0,2.2,800,7,10,0.65
16,Option3,Material,9900.0,1.0,2.2,800,7,10,0.65
16,Option3,Equipment,363.0,1.0,2.2,800,7,10,0.65
16,Option3,Administration,150.0,1.0,2.2,800,7,11,0.6
16,Option3,Material,9900.0,1.0,2.2,800,7,11,0.6
16,Option3,Equipment,363.0,1.0,2.2,800,7,11,0.6
16,Option3,Administration,150.0,1.0,2.2,800,7,12,0.55
16,Option3,Material,9900.0,1.0,2.2,800,7,12,0.55
16,Option3,Equipment,363.0,1.0,2.2,800,7,12,0.55
17,Option1,Administration,90.0,0.7,4.5,1000,5,8,1.0
17,Option1,Material,13300.0,0.7,4.5,1000,5,8,1.0
17,Option1,Equipment,950.0,0.9,4.5,1000,5,8,1.0
17,Option1,Administration,90.0,0.7,4.5,1000,5,9,0.9
17,Option1,Material,13300.0,0.7,4.5,1000,5,9,0.9
17,Option1,Equipment,950.0,0.9,4.5,1000,5,9,0.9
17,Option1,Administration,90.0,0.7,4.5,1000,5,10,0.85
17,Option1,Material,13300.0,0.7,4.5,1000,5,10,0.85
17,Option1,Equipment,950.0,0.9,4.5,1000,5,10,0.85
17,Option1,Administration,90.0,0.7,4.5,1000,5,11,0.65
17,Option1,Material,13300.0,0.7,4.5,1000,5,11,0.65
17,Option1,Equipment,950.0,0.9,4.5,1000,5,11,0.65
17,Option1,Administration,90.0,0.7,4.5,1000,5,12,0.6
17,Option1,Material,13300.0,0.7,4.5,1000,5,12,0.6
17,Option1,Equipment,950.0,0.9,4.5,1000,5,12,0.6
17,Option1,Administration,90.0,0.7,4.5,1000,6,8,0.9
17,Option1,Material,13300.0,0.7,4.5,1000,6,8,0.9
17,Option1,Equipment,950.0,0.9,4.5,1000,6,8,0.9
17,Option1,Administration,90.0,0.7,4.5,1000,6,9,0.85
17,Option1,Material,13300.0,0.7,4.5,1000,6,9,0.85
17,Option1,Equipment,950.0,0.9,4.5,1000,6,9,0.85
17,Option1,Administration,90.0,0.7,4.5,1000,6,10,0.8
17,Option1,Material,13300.0,0.7,4.5,1000,6,10,0.8
17,Option1,Equipment,950.0,0.9,4.5,1000,6,10,0.8
17,Option1,Administration,90.0,0.7,4.5,1000,6,11,0.65
17,Option1,Material,13300.0,0.7,4.5,1000,6,11,0.65
17,Option1,Equipment,950.0,0.9,4.5,1000,6,11,0.65
17,Option1,Administration,90.0,0.7,4.5,1000,6,12,0.6
17,Option1,Material,13300.0,0.7,4.5,1000,6,12,0.6
17,Option1,Equipment,950.0,0.9,4.5,1000,6,12,0.6
17,Option1,Administration,90.0,0.7,4.5,1000,7,8,0.75
17,Option1,Material,13300.0,0.7,4.5,1000,7,8,0.75
17,Option1,Equipment,950.0,0.9,4.5,1000,7,8,0.75
17,Option1,Administration,90.0,0.7,4.5,1000,7,9,0.7
17,Option1,Material,13300.0,0.7,4.5,1000,7,9,0.7
17,Option1,Equipment,950.0,0.9,4.5,1000,7,9,0.7
17,Option1,Administration,90.0,0.7,4.5,1000,7,10,0.65
17,Option1,Material,13300.0,0.7,4.5,1000,7,10,0.65
17,Option1,Equipment,950.0,0.9,4.5,1000,7,10,0.65
17,Option1,Administration,90.0,0.7,4.5,1000,7,11,0.6
17,Option1,Material,13300.0,0.7,4.5,1000,7,11,0.6
17,Option1,Equipment,950.0,0.9,4.5,1000,7,11,0.6
17,Option1,Administration,90.0,0.7,4.5,1000,7,12,0.55
17,Option1,Material,13300.0,0.7,4.5,1000,7,12,0.55
17,Option1,Equipment,950.0,0.9,4.5,1000,7,12,0.55
17,Option2,Administration,120.0,0.85,4.5,1000,5,8,1.0
17,Option2,Material,15200.0,0.85,4.5,1000,5,8,1.0
17,Option2,Equipment,813.6,0.95,4.5,1000,5,8,1.0
17,Option2,Administration,120.0,0.85,4.5,1000,5,9,0.9
17,Option2,Material,15200.0,0.85,4.5,1000,5,9,0.9
17,Option2,Equipment,813.6,0.95,4.5,1000,5,9,0.9
17,Option2,Administration,120.0,0.85,4.5,1000,5,10,0.85
17,Option2,Material,15200.0,0.85,4.5,1000,5,10,0.85
17,Option2,Equipment,813.6,0.95,4.5,1000,5,10,0.85
17,Option2,Administration,120.0,0.85,4.5,1000,5,11,0.65
17,Option2,Material,15200.0,0.85,4.5,1000,5,11,0.65
17,Option2,Equipment,813.6,0.95,4.5,1000,5,11,0.65
17,Option2,Administration,120.0,0.85,4.5,1000,5,12,0.6
17,Option2,Material,15200.0,0.85,4.5,1000,5,12,0.6
17,Option2,Equipment,813.6,0.95,4.5,1000,5,12,0.6
17,Option2,Administration,120.0,0.85,4.5,1000,6,8,0.9
17,Option2,Material,15200.0,0.85,4.5,1000,6,8,0.9
17,Option2,Equipment,813.6,0.95,4.5,1000,6,8,0.9
17,Option2,Administration,120.0,0.85,4.5,1000,6,9,0.85
17,Option2,Material,15200.0,0.85,4.5,1000,6,9,0.85
17,Option2,Equipment,813.6,0.95,4.5,1000,6,9,0.85
17,Option2,Administration,120.0,0.85,4.5,1000,6,10,0.8
17,Option2,Material,15200.0,0.85,4.5,1000,6,10,0.8
17,Option2,Equipment,813.6,0.95,4.5,1000,6,10,0.8
17,Option2,Administration,120.0,0.85,4.5,1000,6,11,0.65
17,Option2,Material,15200.0,0.85,4.5,1000,6,11,0.65
17,Option2,Equipment,813.6,0.95,4.5,1000,6,11,0.65
17,Option2,Administration,120.0,0.85,4.5,1000,6,12,0.6
17,Option2,Material,15200.0,0.85,4.5,1000,6,12,0.6
17,Option2,Equipment,813.6,0.95,4.5,1000,6,12,0.6
17,Option2,Administration,120.0,0.85,4.5,1000,7,8,0.75
17,Option2,Material,15200.0,0.85,4.5,1000,7,8,0.75
17,Option2,Equipment,813.6,0.95,4.5,1000,7,8,0.75
17,Option2,Administration,120.0,0.85,4.5,1000,7,9,0.7
17,Option2,Material,15200.0,0.85,4.5,1000,7,9,0.7
17,Option2,Equipment,813.6,0.95,4.5,1000,7,9,0.7
17,Option2,Administration,120.0,0.85,4.5,1000,7,10,0.65
17,Option2,Material,15200.0,0.85,4.5,1000,7,10,0.65
17,Option2,Equipment,813.6,0.95,4.5,1000,7,10,0.65
17,Option2,Administration,120.0,0.85,4.5,1000,7,11,0.6
17,Option2,Material,15200.0,0.85,4.5,1000,7,11,0.6
17,Option2,Equipment,813.6,0.95,4.5,1000,7,11,0.6
17,Option2,Administration,120.0,0.85,4.5,1000,7,12,0.55
17,Option2,Material,15200.0,0.85,4.5,1000,7,12,0.55
17,Option2,Equipment,813.6,0.95,4.5,1000,7,12,0.55
17,Option3,Administration,150.0,1.0,4.5,1000,5,8,1.0
17,Option3,Material,17100.0,1.0,4.5,1000,5,8,1.0
17,Option3,Equipment,722.0,1.0,4.5,1000,5,8,1.0
17,Option3,Administration,150.0,1.0,4.5,1000,5,9,0.9
17,Option3,Material,17100.0,1.0,4.5,1000,5,9,0.9
17,Option3,Equipment,722.0,1.0,4.5,1000,5,9,0.9
17,Option3,Administration,150.0,1.0,4.5,1000,5,10,0.85
17,Option3,Material,17100.0,1.0,4.5,1000,5,10,0.85
17,Option3,Equipment,722.0,1.0,4.5,1000,5,10,0.85
17,Option3,Administration,150.0,1.0,4.5,1000,5,11,0.65
17,Option3,Material,17100.0,1.0,4.5,1000,5,11,0.65
17,Option3,Equipment,722.0,1.0,4.5,1000,5,11,0.65
17,Option3,Administration,150.0,1.0,4.5,1000,5,12,0.6
17,Option3,Material,17100.0,1.0,4.5,1000,5,12,0.6
17,Option3,Equipment,722.0,1.0,4.5,1000,5,12,0.6
17,Option3,Administration,150.0,1.0,4.5,1000,6,8,0.9
17,Option3,Material,17100.0,1.0,4.5,1000,6,8,0.9
17,Option3,Equipment,722.0,1.0,4.5,1000,6,8,0.9
17,Option3,Administration,150.0,1.0,4.5,1000,6,9,0.85
17,Option3,Material,17100.0,1.0,4.5,1000,6,9,0.85
17,Option3,Equipment,722.0,1.0,4.5,1000,6,9,0.85
17,Option3,Administration,150.0,1.0,4.5,1000,6,10,0.8
17,Option3,Material,17100.0,1.0,4.5,1000,6,10,0.8
17,Option3,Equipment,722.0,1.0,4.5,1000,6,10,0.8
17,Option3,Administration,150.0,1.0,4.5,1000,6,11,0.65
17,Option3,Material,17100.0,1.0,4.5,1000,6,11,0.65
17,Option3,Equipment,722.0,1.0,4.5,1000,6,11,0.65
17,Option3,Administration,150.0,1.0,4.5,1000,6,12,0.6
17,Option3,Material,17100.0,1.0,4.5,1000,6,12,0.6
17,Option3,Equipment,722.0,1.0,4.5,1000,6,12,0.6
17,Option3,Administration,150.0,1.0,4.5,1000,7,8,0.75
17,Option3,Material,17100.0,1.0,4.5,1000,7,8,0.75
17,Option3,Equipment,722.0,1.0,4.5,1000,7,8,0.75
17,Option3,Administration,150.0,1.0,4.5,1000,7,9,0.7
17,Option3,Material,17100.0,1.0,4.5,1000,7,9,0.7
17,Option3,Equipment,722.0,1.0,4.5,1000,7,9,0.7
17,Option3,Administration,150.0,1.0,4.5,1000,7,10,0.65
17,Option3,Material,17100.0,1.0,4.5,1000,7,10,0.65
17,Option3,Equipment,722.0,1.0,4.5,1000,7,10,0.65
17,Option3,Administration,150.0,1.0,4.5,1000,7,11,0.6
17,Option3,Material,17100.0,1.0,4.5,1000,7,11,0.6
17,Option3,Equipment,722.0,1.0,4.5,1000,7,11,0.6
17,Option3,Administration,150.0,1.0,4.5,1000,7,12,0.55
17,Option3,Material,17100.0,1.0,4.5,1000,7,12,0.55
17,Option3,Equipment,722.0,1.0,4.5,1000,7,12,0.55
18,Option1,Administration,90.0,0.7,10.0,750,5,8,1.0
18,Option1,Material,10600.0,0.7,10.0,750,5,8,1.0
18,Option1,Equipment,12500.0,0.8,10.0,750,5,8,1.0
18,Option1,Administration,90.0,0.7,10.0,750,5,9,0.9
18,Option1,Material,10600.0,0.7,10.0,750,5,9,0.9
18,Option1,Equipment,12500.0,0.8,10.0,750,5,9,0.9
18,Option1,Administration,90.0,0.7,10.0,750,5,10,0.85
18,Option1,Material,10600.0,0.7,10.0,750,5,10,0.85
18,Option1,Equipment,12500.0,0.8,10.0,750,5,10,0.85
18,Option1,Administration,90.0,0.7,10.0,750,5,11,0.65
18,Option1,Material,10600.0,0.7,10.0,750,5,11,0.65
18,Option1,Equipment,12500.0,0.8,10.0,750,5,11,0.65
18,Option1,Administration,90.0,0.7,10.0,750,5,12,0.6
18,Option1,Material,10600.0,0.7,10.0,750,5,12,0.6
18,Option1,Equipment,12500.0,0.8,10.0,750,5,12,0.6
18,Option1,Administration,90.0,0.7,10.0,750,6,8,0.9
18,Option1,Material,10600.0,0.7,10.0,750,6,8,0.9
18,Option1,Equipment,12500.0,0.8,10.0,750,6,8,0.9
18,Option1,Administration,90.0,0.7,10.0,750,6,9,0.85
18,Option1,Material,10600.0,0.7,10.0,750,6,9,0.85
18,Option1,Equipment,12500.0,0.8,10.0,750,6,9,0.85
18,Option1,Administration,90.0,0.7,10.0,750,6,10,0.8
18,Option1,Material,10600.0,0.7,10.0,750,6,10,0.8
18,Option1,Equipment,12500.0,0.8,10.0,750,6,10,0.8
18,Option1,Administration,90.0,0.7,10.0,750,6,11,0.65
18,Option1,Material,10600.0,0.7,10.0,750,6,11,0.65
18,Option1,Equipment,12500.0,0.8,10.0,750,6,11,0.65
18,Option1,Administration,90.0,0.7,10.0,750,6,12,0.6
18,Option1,Material,10600.0,0.7,10.0,750,6,12,0.6
18,Option1,Equipment,12500.0,0.8,10.0,750,6,12,0.6
18,Option1,Administration,90.0,0.7,10.0,750,7,8,0.75
18,Option1,Material,10600.0,0.7,10.0,750,7,8,0.75
18,Option1,Equipment,12500.0,0.8,10.0,750,7,8,0.75
18,Option1,Administration,90.0,0.7,10.0,750,7,9,0.7
18,Option1,Material,10600.0,0.7,10.0,750,7,9,0.7
18,Option1,Equipment,12500.0,0.8,10.0,750,7,9,0.7
18,Option1,Administration,90.0,0.7,10.0,750,7,10,0.65
18,Option1,Material,10600.0,0.7,10.0,750,7,10,0.65
18,Option1,Equipment,12500.0,0.8,10.0,750,7,10,0.65
18,Option1,Administration,90.0,0.7,10.0,750,7,11,0.6
18,Option1,Material,10600.0,0.7,10.0,750,7,11,0.6
18,Option1,Equipment,12500.0,0.8,10.0,750,7,11,0.6
18,Option1,Administration,90.0,0.7,10.0,750,7,12,0.55
18,Option1,Material,10600.0,0.7,10.0,750,7,12,0.55
18,Option1,Equipment,12500.0,0.8,10.0,750,7,12,0.55
18,Option2,Administration,120.0,0.85,10.0,750,5,8,1.0
18,Option2,Material,11950.0,0.85,10.0,750,5,8,1.0
18,Option2,Equipment,11000.0,0.9,10.0,750,5,8,1.0
18,Option2,Administration,120.0,0.85,10.0,750,5,9,0.9
18,Option2,Material,11950.0,0.85,10.0,750,5,9,0.9
18,Option2,Equipment,11000.0,0.9,10.0,750,5,9,0.9
18,Option2,Administration,120.0,0.85,10.0,750,5,10,0.85
18,Option2,Material,11950.0,0.85,10.0,750,5,10,0.85
18,Option2,Equipment,11000.0,0.9,10.0,750,5,10,0.85
18,Option2,Administration,120.0,0.85,10.0,750,5,11,0.65
18,Option2,Material,11950.0,0.85,10.0,750,5,11,0.65
18,Option2,Equipment,11000.0,0.9,10.0,750,5,11,0.65
18,Option2,Administration,120.0,0.85,10.0,750,5,12,0.6
18,Option2,Material,11950.0,0.85,10.0,750,5,12,0.6
18,Option2,Equipment,11000.0,0.9,10.0,750,5,12,0.6
18,Option2,Administration,120.0,0.85,10.0,750,6,8,0.9
18,Option2,Material,11950.0,0.85,10.0,750,6,8,0.9
18,Option2,Equipment,11000.0,0.9,10.0,750,6,8,0.9
18,Option2,Administration,120.0,0.85,10.0,750,6,9,0.85
18,Option2,Material,11950.0,0.85,10.0,750,6,9,0.85
18,Option2,Equipment,11000.0,0.9,10.0,750,6,9,0.85
18,Option2,Administration,120.0,0.85,10.0,750,6,10,0.8
18,Option2,Material,11950.0,0.85,10.0,750,6,10,0.8
18,Option2,Equipment,11000.0,0.9,10.0,750,6,10,0.8
18,Option2,Administration,120.0,0.85,10.0,750,6,11,0.65
18,Option2,Material,11950.0,0.85,10.0,750,6,11,0.65
18,Option2,Equipment,11000.0,0.9,10.0,750,6,11,0.65
18,Option2,Administration,120.0,0.85,10.0,750,6,12,0.6
18,Option2,Material,11950.0,0.85,10.0,750,6,12,0.6
18,Option2,Equipment,11000.0,0.9,10.0,750,6,12,0.6
18,Option2,Administration,120.0,0.85,10.0,750,7,8,0.75
18,Option2,Material,11950.0,0.85,10.0,750,7,8,0.75
18,Option2,Equipment,11000.0,0.9,10.0,750,7,8,0.75
18,Option2,Administration,120.0,0.85,10.0,750,7,9,0.7
18,Option2,Material,11950.0,0.85,10.0,750,7,9,0.7
18,Option2,Equipment,11000.0,0.9,10.0,750,7,9,0.7
18,Option2,Administration,120.0,0.85,10.0,750,7,10,0.65
18,Option2,Material,11950.0,0.85,10.0,750,7,10,0.65
18,Option2,Equipment,11000.0,0.9,10.0,750,7,10,0.65
18,Option2,Administration,120.0,0.85,10.0,750,7,11,0.6
18,Option2,Material,11950.0,0.85,10.0,750,7,11,0.6
18,Option2,Equipment,11000.0,0.9,10.0,750,7,11,0.6
18,Option2,Administration,120.0,0.85,10.0,750,7,12,0.55
18,Option2,Material,11950.0,0.85,10.0,750,7,12,0.55
18,Option2,Equipment,11000.0,0.9,10.0,750,7,12,0.55
18,Option3,Administration,150.0,1.0,10.0,750,5,8,1.0
18,Option3,Material,13300.0,1.0,10.0,750,5,8,1.0
18,Option3,Equipment,10000.0,1.0,10.0,750,5,8,1.0
18,Option3,Administration,150.0,1.0,10.0,750,5,9,0.9
18,Option3,Material,13300.0,1.0,10.0,750,5,9,0.9
18,Option3,Equipment,10000.0,1.0,10.0,750,5,9,0.9
18,Option3,Administration,150.0,1.0,10.0,750,5,10,0.85
18,Option3,Material,13300.0,1.0,10.0,750,5,10,0.85
18,Option3,Equipment,10000.0,1.0,10.0,750,5,10,0.85
18,Option3,Administration,150.0,1.0,10.0,750,5,11,0.65
18,Option3,Material,13300.0,1.0,10.0,750,5,11,0.65
18,Option3,Equipment,10000.0,1.0,10.0,750,5,11,0.65
18,Option3,Administration,150.0,1.0,10.0,750,5,12,0.6
18,Option3,Material,13300.0,1.0,10.0,750,5,12,0.6
18,Option3,Equipment,10000.0,1.0,10.0,750,5,12,0.6
18,Option3,Administration,150.0,1.0,10.0,750,6,8,0.9
18,Option3,Material,13300.0,1.0,10.0,750,6,8,0.9
18,Option3,Equipment,10000.0,1.0,10.0,750,6,8,0.9
18,Option3,Administration,150.0,1.0,10.0,750,6,9,0.85
18,Option3,Material,13300.0,1.0,10.0,750,6,9,0.85
18,Option3,Equipment,10000.0,1.0,10.0,750,6,9,0.85
18,Option3,Administration,150.0,1.0,10.0,750,6,10,0.8
18,Option3,Material,13300.0,1.0,10.0,750,6,10,0.8
18,Option3,Equipment,10000.0,1.0,10.0,750,6,10,0.8
18,Option3,Administration,150.0,1.0,10.0,750,6,11,0.65
18,Option3,Material,13300.0,1.0,10.0,750,6,11,0.65
18,Option3,Equipment,10000.0,1.0,10.0,750,6,11,0.65
18,Option3,Administration,150.0,1.0,10.0,750,6,12,0.6
18,Option3,Material,13300.0,1.0,10.0,750,6,12,0.6
18,Option3,Equipment,10000.0,1.0,10.0,750,6,12,0.6
18,Option3,Administration,150.0,1.0,10.0,750,7,8,0.75
18,Option3,Material,13300.0,1.0,10.0,750,7,8,0.75
18,Option3,Equipment,10000.0,1.0,10.0,750,7,8,0.75
18,Option3,Administration,150.0,1.0,10.0,750,7,9,0.7
18,Option3,Material,13300.0,1.0,10.0,750,7,9,0.7
18,Option3,Equipment,10000.0,1.0,10.0,750,7,9,0.7
18,Option3,Administration,150.0,1.0,10.0,750,7,10,0.65
18,Option3,Material,13300.0,1.0,10.0,750,7,10,0.65
18,Option3,Equipment,10000.0,1.0,10.0,750,7,10,0.65
18,Option3,Administration,150.0,1.0,10.0,750,7,11,0.6
18,Option3,Material,13300.0,1.0,10.0,750,7,11,0.6
18,Option3,Equipment,10000.0,1.0,10.0,750,7,11,0.6
18,Option3,Administration,150.0,1.0,10.0,750,7,12,0.55
18,Option3,Material,13300.0,1.0,10.0,750,7,12,0.55
18,Option3,Equipment,10000.0,1.0,10.0,750,7,12,0.55
19,Option1,Administration,90.0,0.7,6.4,300,5,8,1.0
19,Option1,Material,3200.0,0.7,6.4,300,5,8,1.0
19,Option1,Equipment,300.0,0.8,6.4,300,5,8,1.0
19,Option1,Administration,90.0,0.7,6.4,300,5,9,0.9
19,Option1,Material,3200.0,0.7,6.4,300,5,9,0.9
19,Option1,Equipment,300.0,0.8,6.4,300,5,9,0.9
19,Option1,Administration,90.0,0.7,6.4,300,5,10,0.85
19,Option1,Material,3200.0,0.7,6.4,300,5,10,0.85
19,Option1,Equipment,300.0,0.8,6.4,300,5,10,0.85
19,Option1,Administration,90.0,0.7,6.4,300,5,11,0.65
19,Option1,Material,3200.0,0.7,6.4,300,5,11,0.65
19,Option1,Equipment,300.0,0.8,6.4,300,5,11,0.65
19,Option1,Administration,90.0,0.7,6.4,300,5,12,0.6
19,Option1,Material,3200.0,0.7,6.4,300,5,12,0.6
19,Option1,Equipment,300.0,0.8,6.4,300,5,12,0.6
19,Option1,Administration,90.0,0.7,6.4,300,6,8,0.9
19,Option1,Material,3200.0,0.7,6.4,300,6,8,0.9
19,Option1,Equipment,300.0,0.8,6.4,300,6,8,0.9
19,Option1,Administration,90.0,0.7,6.4,300,6,9,0.85
19,Option1,Material,3200.0,0.7,6.4,300,6,9,0.85
19,Option1,Equipment,300.0,0.8,6.4,300,6,9,0.85
19,Option1,Administration,90.0,0.7,6.4,300,6,10,0.8
19,Option1,Material,3200.0,0.7,6.4,300,6,10,0.8
19,Option1,Equipment,300.0,0.8,6.4,300,6,10,0.8
19,Option1,Administration,90.0,0.7,6.4,300,6,11,0.65
19,Option1,Material,3200.0,0.7,6.4,300,6,11,0.65
19,Option1,Equipment,300.0,0.8,6.4,300,6,11,0.65
19,Option1,Administration,90.0,0.7,6.4,300,6,12,0.6
19,Option1,Material,3200.0,0.7,6.4,300,6,12,0.6
19,Option1,Equipment,300.0,0.8,6.4,300,6,12,0.6
19,Option1,Administration,90.0,0.7,6.4,300,7,8,0.75
19,Option1,Material,3200.0,0.7,6.4,300,7,8,0.75
19,Option1,Equipment,300.0,0.8,6.4,300,7,8,0.75
19,Option1,Administration,90.0,0.7,6.4,300,7,9,0.7
19,Option1,Material,3200.0,0.7,6.4,300,7,9,0.7
19,Option1,Equipment,300.0,0.8,6.4,300,7,9,0.7
19,Option1,Administration,90.0,0.7,6.4,300,7,10,0.65
19,Option1,Material,3200.0,0.7,6.4,300,7,10,0.65
19,Option1,Equipment,300.0,0.8,6.4,300,7,10,0.65
19,Option1,Administration,90.0,0.7,6.4,300,7,11,0.6
19,Option1,Material,3200.0,0.7,6.4,300,7,11,0.6
19,Option1,Equipment,300.0,0.8,6.4,300,7,11,0.6
19,Option1,Administration,90.0,0.7,6.4,300,7,12,0.55
19,Option1,Material,3200.0,0.7,6.4,300,7,12,0.55
19,Option1,Equipment,300.0,0.8,6.4,300,7,12,0.55
19,Option2,Administration,120.0,0.85,6.4,300,5,8,1.0
19,Option2,Material,3500.0,0.85,6.4,300,5,8,1.0
19,Option2,Equipment,289.3,0.9,6.4,300,5,8,1.0
19,Option2,Administration,120.0,0.85,6.4,300,5,9,0.9
19,Option2,Material,3500.0,0.85,6.4,300,5,9,0.9
19,Option2,Equipment,289.3,0.9,6.4,300,5,9,0.9
19,Option2,Administration,120.0,0.85,6.4,300,5,10,0.85
19,Option2,Material,3500.0,0.85,6.4,300,5,10,0.85
19,Option2,Equipment,289.3,0.9,6.4,300,5,10,0.85
19,Option2,Administration,120.0,0.85,6.4,300,5,11,0.65
19,Option2,Material,3500.0,0.85,6.4,300,5,11,0.65
19,Option2,Equipment,289.3,0.9,6.4,300,5,11,0.65
19,Option2,Administration,120.0,0.85,6.4,300,5,12,0.6
19,Option2,Material,3500.0,0.85,6.4,300,5,12,0.6
19,Option2,Equipment,289.3,0.9,6.4,300,5,12,0.6
19,Option2,Administration,120.0,0.85,6.4,300,6,8,0.9
19,Option2,Material,3500.0,0.85,6.4,300,6,8,0.9
19,Option2,Equipment,289.3,0.9,6.4,300,6,8,0.9
19,Option2,Administration,120.0,0.85,6.4,300,6,9,0.85
19,Option2,Material,3500.0,0.85,6.4,300,6,9,0.85
19,Option2,Equipment,289.3,0.9,6.4,300,6,9,0.85
19,Option2,Administration,120.0,0.85,6.4,300,6,10,0.8
19,Option2,Material,3500.0,0.85,6.4,300,6,10,0.8
19,Option2,Equipment,289.3,0.9,6.4,300,6,10,0.8
19,Option2,Administration,120.0,0.85,6.4,300,6,11,0.65
19,Option2,Material,3500.0,0.85,6.4,300,6,11,0.65
19,Option2,Equipment,289.3,0.9,6.4,300,6,11,0.65
19,Option2,Administration,120.0,0.85,6.4,300,6,12,0.6
19,Option2,Material,3500.0,0.85,6.4,300,6,12,0.6
19,Option2,Equipment,289.3,0.9,6.4,300,6,12,0.6
19,Option2,Administration,120.0,0.85,6.4,300,7,8,0.75
19,Option2,Material,3500.0,0.85,6.4,300,7,8,0.75
19,Option2,Equipment,289.3,0.9,6.4,300,7,8,0.75
19,Option2,Administration,120.0,0.85,6.4,300,7,9,0.7
19,Option2,Material,3500.0,0.85,6.4,300,7,9,0.7
19,Option2,Equipment,289.3,0.9,6.4,300,7,9,0.7
19,Option2,Administration,120.0,0.85,6.4,300,7,10,0.65
19,Option2,Material,3500.0,0.85,6.4,300,7,10,0.65
19,Option2,Equipment,289.3,0.9,6.4,300,7,10,0.65
19,Option2,Administration,120.0,0.85,6.4,300,7,11,0.6
19,Option2,Material,3500.0,0.85,6.4,300,7,11,0.6
19,Option2,Equipment,289.3,0.9,6.4,300,7,11,0.6
19,Option2,Administration,120.0,0.85,6.4,300,7,12,0.55
19,Option2,Material,3500.0,0.85,6.4,300,7,12,0.55
19,Option2,Equipment,289.3,0.9,6.4,300,7,12,0.55
19,Option3,Administration,150.0,1.0,6.4,300,5,8,1.0
19,Option3,Material,3800.0,1.0,6.4,300,5,8,1.0
19,Option3,Equipment,281.3,1.0,6.4,300,5,8,1.0
19,Option3,Administration,150.0,1.0,6.4,300,5,9,0.9
19,Option3,Material,3800.0,1.0,6.4,300,5,9,0.9
19,Option3,Equipment,281.3,1.0,6.4,300,5,9,0.9
19,Option3,Administration,150.0,1.0,6.4,300,5,10,0.85
19,Option3,Material,3800.0,1.0,6.4,300,5,10,0.85
19,Option3,Equipment,281.3,1.0,6.4,300,5,10,0.85
19,Option3,Administration,150.0,1.0,6.4,300,5,11,0.65
19,Option3,Material,3800.0,1.0,6.4,300,5,11,0.65
19,Option3,Equipment,281.3,1.0,6.4,300,5,11,0.65
19,Option3,Administration,150.0,1.0,6.4,300,5,12,0.6
19,Option3,Material,3800.0,1.0,6.4,300,5,12,0.6
19,Option3,Equipment,281.3,1.0,6.4,300,5,12,0.6
19,Option3,Administration,150.0,1.0,6.4,300,6,8,0.9
19,Option3,Material,3800.0,1.0,6.4,300,6,8,0.9
19,Option3,Equipment,281.3,1.0,6.4,300,6,8,0.9
19,Option3,Administration,150.0,1.0,6.4,300,6,9,0.85
19,Option3,Material,3800.0,1.0,6.4,300,6,9,0.85
19,Option3,Equipment,281.3,1.0,6.4,300,6,9,0.85
19,Option3,Administration,150.0,1.0,6.4,300,6,10,0.8
19,Option3,Material,3800.0,1.0,6.4,300,6,10,0.8
19,Option3,Equipment,281.3,1.0,6.4,300,6,10,0.8
19,Option3,Administration,150.0,1.0,6.4,300,6,11,0.65
19,Option3,Material,3800.0,1.0,6.4,300,6,11,0.65
19,Option3,Equipment,281.3,1.0,6.4,300,6,11,0.65
19,Option3,Administration,150.0,1.0,6.4,300,6,12,0.6
19,Option3,Material,3800.0,1.0,6.4,300,6,12,0.6
19,Option3,Equipment,281.3,1.0,6.4,300,6,12,0.6
19,Option3,Administration,150.0,1.0,6.4,300,7,8,0.75
19,Option3,Material,3800.0,1.0,6.4,300,7,8,0.75
19,Option3,Equipment,281.3,1.0,6.4,300,7,8,0.75
19,Option3,Administration,150.0,1.0,6.4,300,7,9,0.7
19,Option3,Material,3800.0,1.0,6.4,300,7,9,0.7
19,Option3,Equipment,281.3,1.0,6.4,300,7,9,0.7
19,Option3,Administration,150.0,1.0,6.4,300,7,10,0.65
19,Option3,Material,3800.0,1.0,6.4,300,7,10,0.65
19,Option3,Equipment,281.3,1.0,6.4,300,7,10,0.65
19,Option3,Administration,150.0,1.0,6.4,300,7,11,0.6
19,Option3,Material,3800.0,1.0,6.4,300,7,11,0.6
